name,cuisine,price,rating,city,area,restaurant_link,status,has_online_delivery,has_table_booking
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,town-hall,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,Yes,No
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,town-hall,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,No,No
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,town-hall,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,No,Yes
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,town-hall,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,No,Yes
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,town-hall,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Closed,Yes,Yes
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,lawrence-road,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,Yes,No
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,lawrence-road,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Closed,Yes,No
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,lawrence-road,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,No,Yes
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,lawrence-road,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Closed,No,No
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,lawrence-road,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,No,Yes
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,lawrence-road,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,Yes,No
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,lawrence-road,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,Yes,Yes
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,lawrence-road,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,No,Yes
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,lawrence-road,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Closed,Yes,No
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,lawrence-road,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,Yes,Yes
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,lawrence-road,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Closed,Yes,Yes
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,lawrence-road,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,No,No
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,lawrence-road,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Open,No,No
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,lawrence-road,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,Yes,No
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,lawrence-road,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,No,No
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,lawrence-road,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,No,No
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,lawrence-road,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,Yes,No
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,lawrence-road,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Open,Yes,Yes
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,No,No
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,Yes,Yes
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,gt-road,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,Yes,Yes
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,gt-road,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Open,No,Yes
Pinxx Restaurant,North Indian,"₹2,000 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/pinxx-restaurant-rani-ka-bagh/info,Open,No,Yes
Curry Cravings,"North Indian, Biryani, South Indian","₹1,500 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/curry-cravings-shastri-nagar/info,Open,No,No
Kapasaa Food Junction,"South Indian, North Indian, Coffee",₹500 for two,,amritsar,gt-road,https://www.zomato.com/amritsar/kapasaa-food-junction-amritsar-junction/info,Closed,Yes,Yes
The Amritsar Haveli,"North Indian, South Indian, Fast Food, Chinese, Sandwich, Desserts, Pizza, Beverages",₹400 for two,3.5,amritsar,gt-road,https://www.zomato.com/amritsar/the-amritsar-haveli-town-hall/info,Closed,No,No
Novelty Sweets & Restaurant,"Street Food, Mithai, Chinese, North Indian, Fast Food, Burger, Continental, Desserts",₹700 for two,3.2,amritsar,gt-road,https://www.zomato.com/amritsar/novelty-sweets-restaurant-mohan-nagar/info,Open,Yes,No
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,Yes,Yes
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,No,No
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,gt-road,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,No,No
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,gt-road,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Open,No,Yes
Pinxx Restaurant,North Indian,"₹2,000 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/pinxx-restaurant-rani-ka-bagh/info,Open,Yes,Yes
Curry Cravings,"North Indian, Biryani, South Indian","₹1,500 for two",,amritsar,gt-road,https://www.zomato.com/amritsar/curry-cravings-shastri-nagar/info,Open,Yes,No
Kapasaa Food Junction,"South Indian, North Indian, Coffee",₹500 for two,,amritsar,gt-road,https://www.zomato.com/amritsar/kapasaa-food-junction-amritsar-junction/info,Open,Yes,Yes
The Amritsar Haveli,"North Indian, South Indian, Fast Food, Chinese, Sandwich, Desserts, Pizza, Beverages",₹400 for two,3.5,amritsar,gt-road,https://www.zomato.com/amritsar/the-amritsar-haveli-town-hall/info,Open,Yes,Yes
Novelty Sweets & Restaurant,"Street Food, Mithai, Chinese, North Indian, Fast Food, Burger, Continental, Desserts",₹700 for two,3.2,amritsar,gt-road,https://www.zomato.com/amritsar/novelty-sweets-restaurant-mohan-nagar/info,Open,No,No
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,ina-colony,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,No,No
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,ina-colony,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Open,Yes,Yes
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,ina-colony,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,No,Yes
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,ina-colony,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Open,No,No
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,ina-colony,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,Yes,No
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,ina-colony,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,No,Yes
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,ina-colony,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,Yes,Yes
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,ina-colony,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Closed,No,No
Nik Baker's,"Bakery, Fast Food, Desserts, Beverages","₹1,300 for two",,amritsar,ina-colony,https://www.zomato.com/amritsar/nik-bakers-ranjit-avenue/info,Open,Yes,Yes
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,ina-colony,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,Yes,No
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,ina-colony,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Closed,No,Yes
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,ina-colony,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,No,Yes
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,ina-colony,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Closed,Yes,Yes
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,ina-colony,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,Yes,Yes
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,ina-colony,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,Yes,No
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,ina-colony,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,No,No
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,ina-colony,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Closed,No,Yes
Nik Baker's,"Bakery, Fast Food, Desserts, Beverages","₹1,300 for two",,amritsar,ina-colony,https://www.zomato.com/amritsar/nik-bakers-ranjit-avenue/info,Open,No,No
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,basant-nagar,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,No,Yes
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,basant-nagar,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Open,No,Yes
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,basant-nagar,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,No,Yes
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,basant-nagar,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Open,Yes,No
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,basant-nagar,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,No,Yes
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,basant-nagar,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,Yes,Yes
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,basant-nagar,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,No,No
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,basant-nagar,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,Yes,Yes
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,basant-nagar,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Open,Yes,Yes
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,basant-nagar,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,Yes,No
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,basant-nagar,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Closed,Yes,No
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,basant-nagar,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,Yes,Yes
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,basant-nagar,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Closed,Yes,Yes
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,basant-nagar,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,Yes,No
Cafe Sure - Sure Stay Hotel by Best Western,"Cafe, Coffee, Continental, Asian, North Indian, Mughlai, Desserts, Beverages","₹1,400 for two",,amritsar,basant-nagar,https://www.zomato.com/amritsar/cafe-sure-sure-stay-hotel-by-best-western-amritsar-junction/info,Open,No,No
The Bagh Gourmet Garden & Bar,"Continental, Chinese, Asian, North Indian, Mediterranean, Cafe, Desserts, Thai","₹2,000 for two",4.5,amritsar,basant-nagar,https://www.zomato.com/amritsar/the-bagh-gourmet-garden-bar-maquboolpura/info,Open,No,Yes
Bontastic by Bon Gateau,"Italian, Pizza, North Indian, Chinese, Fast Food, Tea, Coffee, Beverages","₹1,500 for two",4.4,amritsar,basant-nagar,https://www.zomato.com/amritsar/bontastic-by-bon-gateau-ranjit-avenue/info,Open,Yes,No
Ak Amritsari Dhaba,"North Indian, Fast Food",₹300 for two,3.5,amritsar,basant-nagar,https://www.zomato.com/amritsar/ak-amritsari-dhaba-town-hall/info,Open,Yes,Yes
Ziva All Day Dining - Holiday Inn,"North Indian, Chinese, Continental, Italian, Oriental, Desserts, Beverages","₹1,500 for two",4.2,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/ziva-all-day-dining-holiday-inn-ranjit-avenue/info,Open,No,Yes
The One - Best Western Merrion,"North Indian, Beverages, Desserts, Shake, Chinese","₹2,100 for two",4.2,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/the-one-best-western-merrion-ranjit-avenue/info,Open,No,Yes
Kitchen 1574 - Four Points by Sheraton & Marriott,"North Indian, Mughlai, South Indian, Biryani, Continental, Chinese, Salad, Beverages","₹2,000 for two",,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/kitchen-1574-four-points-by-sheraton-marriott-mall-road/info,Open,Yes,No
Aurah,"Continental, Chinese, North Indian, Thai, Italian, Asian","₹1,700 for two",4.4,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/aurah-1-ranjit-avenue/info,Closed,No,No
WelcomCafe Phulkari - WelcomHotel By ITC Hotels Amritsar,"Continental, Italian, North Indian, Desserts","₹1,000 for two",4.5,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/welcomcafe-phulkari-welcomhotel-by-itc-hotels-amritsar-ranjit-avenue/info,Open,Yes,No
Tavolo Mondo - Radisson Blu,"North Indian, Chinese, Continental, Cafe","₹2,500 for two",4.2,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/tavolo-mondo-radisson-blu-ranjit-avenue/info,Open,No,No
Le Grand Cafe - Le Méridien,"Cafe, Asian, Healthy Food, Oriental, North Indian, Italian, Desserts, Beverages","₹2,500 for two",4.6,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/le-grand-cafe-le-méridien-1-ranjit-avenue/info,Open,No,Yes
Zodiac - By Fortune ITC,"Oriental, Continental, North Indian, Chinese, Fast Food, Desserts","₹1,000 for two",4.1,amritsar,ranjit-avenue,https://www.zomato.com/amritsar/zodiac-by-fortune-itc-ranjit-avenue/info,Open,No,No
